match_no,inning,batting_team,bowling_team,ball_over,ball_result,bowler,batter,non_striker,shot_direction,player_out,dismissal_kind,fielders,batsman_runs,wide_runs,bye_runs,legbye_runs,noball_runs,extra_runs,total_runs
9,1,Biratnagar Kings,Janakpur Bolts,12.1,0,Anil Sah,Basir Ahamad,Shubham Ranjane,point,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,12.2,1,Anil Sah,Basir Ahamad,Shubham Ranjane,backward point,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,12.3,0,Anil Sah,Shubham Ranjane,Basir Ahamad,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,12.4,1,Anil Sah,Shubham Ranjane,Basir Ahamad,long off,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,12.5,1,Anil Sah,Basir Ahamad,Shubham Ranjane,point,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,12.6,1,Anil Sah,Shubham Ranjane,Basir Ahamad,long off,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,13.1,0,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,13.2,0,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,13.3,0,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,third man,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,13.4,1,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,long off,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,13.5,1,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,long off,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,13.6,0,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,14.1,0,Anil Sah,Basir Ahamad,Shubham Ranjane,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,14.2,6,Anil Sah,Basir Ahamad,Shubham Ranjane,straight,,,,6,0,0,0,0,0,6
9,1,Biratnagar Kings,Janakpur Bolts,14.3,1,Anil Sah,Basir Ahamad,Shubham Ranjane,backward point,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,14.4,1,Anil Sah,Shubham Ranjane,Basir Ahamad,long off,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,14.5,1,Anil Sah,Basir Ahamad,Shubham Ranjane,point,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,14.6,0,Anil Sah,Shubham Ranjane,Basir Ahamad,covers,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,15.1,1w,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,,,,,0,1,0,0,0,1,1
9,1,Biratnagar Kings,Janakpur Bolts,15.1,1,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,deep mid wicket,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,15.2,1,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,mid wicket,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,15.3,1,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,15.4,1,Lalit Rajbanshi,Shubham Ranjane,Basir Ahamad,covers,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,15.5,1w,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,,,,,0,1,0,0,0,1,1
9,1,Biratnagar Kings,Janakpur Bolts,15.5,0,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,15.6,1,Lalit Rajbanshi,Basir Ahamad,Shubham Ranjane,long off,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,16.1,0,Kishore Mahato,Basir Ahamad,Shubham Ranjane,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,16.2,0,Kishore Mahato,Basir Ahamad,Shubham Ranjane,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,16.3,1,Kishore Mahato,Basir Ahamad,Shubham Ranjane,,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,16.4,0,Kishore Mahato,Shubham Ranjane,Basir Ahamad,mid off,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,16.5,2,Kishore Mahato,Shubham Ranjane,Basir Ahamad,straight,,,,2,0,0,0,0,0,2
9,1,Biratnagar Kings,Janakpur Bolts,16.6,1,Kishore Mahato,Shubham Ranjane,Basir Ahamad,straight,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,17.1,1,Rupesh Singh,Shubham Ranjane,Basir Ahamad,straight,,,,1,0,0,0,0,0,1
9,1,Biratnagar Kings,Janakpur Bolts,17.2,W,Rupesh Singh,Basir Ahamad,Shubham Ranjane,,Basir Ahamad,bowled,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,17.3,0,Rupesh Singh,Narayan Joshi,Shubham Ranjane,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,17.4,0,Rupesh Singh,Narayan Joshi,Shubham Ranjane,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,17.5,2,Rupesh Singh,Narayan Joshi,Shubham Ranjane,deep mid wicket,,,,2,0,0,0,0,0,2
9,1,Biratnagar Kings,Janakpur Bolts,17.6,W,Rupesh Singh,Narayan Joshi,Shubham Ranjane,point,Narayan Joshi,caught,Jan Nicol Loftie-Eaton,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,18.1,6,Kishore Mahato,Shubham Ranjane,Marchant de Lange,,,,,6,0,0,0,0,0,6
9,1,Biratnagar Kings,Janakpur Bolts,18.2,0,Kishore Mahato,Shubham Ranjane,Marchant de Lange,,,,,0,0,0,0,0,0,0
9,1,Biratnagar Kings,Janakpur Bolts,18.3,4,Kishore Mahato,Shubham Ranjane,Marchant de Lange,,,,,4,0,0,0,0,0,4
9,1,Biratnagar Kings,Janakpur Bolts,18.4,4,Kishore Mahato,Shubham Ranjane,Marchant de Lange,covers,,,,4,0,0,0,0,0,4
